CustomerID,Age,Gender,Marital_Status,Education,Employment_Type,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Income_Loan_Ratio,Loan_Status
1777,31,Female,Single,Not Graduate,Self-Employed,10461,3399,187.0,360,0.0,Urban,0.7411764705882353,N
1778,36,Male,Single,Not Graduate,Self-Employed,5235,5083,257.0,360,1.0,Rural,0.40147859922178986,Y
1779,28,Male,Single,Graduate,Self-Employed,2738,3606,174.0,360,1.0,Rural,0.3645977011494253,Y
1780,24,Male,Married,Not Graduate,Self-Employed,14621,6723,,120,1.0,Urban,0.7542049469964665,N
1781,60,Female,Single,Graduate,Salaried,11905,909,110.0,300,1.0,Urban,1.164909090909091,Y
1782,24,Male,Single,Graduate,Self-Employed,3406,7614,356.0,240,0.0,Urban,0.3095505617977528,N
1783,45,Female,Single,Not Graduate,Self-Employed,8899,372,315.0,360,1.0,Semiurban,0.2943174603174603,N
1784,23,Male,Single,Not Graduate,Salaried,9461,4457,183.0,240,1.0,Urban,0.7605464480874317,Y
1785,52,Male,Married,Not Graduate,Salaried,11256,6236,367.0,120,1.0,Semiurban,0.47662125340599454,N
1786,23,,Married,Graduate,Self-Employed,10910,1344,162.0,120,1.0,Urban,0.7564197530864197,N
1787,47,Male,Single,Not Graduate,Salaried,6101,323,438.0,180,1.0,Urban,0.14666666666666667,Y
1788,49,Female,Single,Not Graduate,Salaried,11049,2431,427.0,360,1.0,Semiurban,0.3156908665105386,Y
1789,52,Female,Married,Not Graduate,Salaried,13531,4670,240.0,180,1.0,Semiurban,0.758375,Y
1790,39,Male,Married,Not Graduate,Self-Employed,2960,4831,428.0,240,1.0,Urban,0.18203271028037382,N
1791,41,Female,Single,Not Graduate,Salaried,9169,2784,489.0,300,1.0,Urban,0.24443762781186093,N
1792,25,Male,Married,Graduate,Self-Employed,13677,2393,,180,1.0,Urban,0.6809322033898305,Y
1793,38,Male,Married,Not Graduate,Self-Employed,2916,3920,368.0,120,1.0,Rural,0.1857608695652174,Y
1794,48,Male,Single,Not Graduate,Self-Employed,12545,7270,416.0,360,1.0,Urban,0.4763221153846154,Y
1795,62,Male,Married,Not Graduate,Self-Employed,9266,7382,,240,1.0,Semiurban,1.2063768115942028,Y
1796,42,Female,Married,Graduate,Salaried,14960,1215,236.0,120,0.0,Rural,0.6853813559322034,N
1797,41,Male,Single,Not Graduate,Self-Employed,14548,1695,356.0,300,1.0,Semiurban,0.4562640449438202,Y
1798,26,Male,Single,Graduate,Salaried,14620,1907,483.0,360,1.0,Rural,0.3421739130434783,Y
1799,21,Female,Married,Graduate,Self-Employed,2928,4814,181.0,300,1.0,Rural,0.42773480662983426,N
1800,25,Male,Single,Not Graduate,Salaried,5878,780,409.0,300,1.0,Semiurban,0.16278728606356968,N
1801,61,Male,Married,Not Graduate,Self-Employed,9029,1019,172.0,360,1.0,Rural,0.5841860465116279,Y
1802,32,Male,Single,Not Graduate,Salaried,5974,3265,97.0,360,0.0,Semiurban,0.9524742268041237,N
1803,46,Female,Married,Graduate,Self-Employed,13985,1403,337.0,300,1.0,Urban,0.45661721068249256,N
1804,54,Male,Single,Graduate,Self-Employed,12754,1426,425.0,240,1.0,Rural,0.3336470588235294,N
1805,34,Female,Married,Graduate,Salaried,4571,663,228.0,360,1.0,Semiurban,0.22956140350877194,Y
1806,46,Male,Married,Graduate,Self-Employed,2055,5868,229.0,120,1.0,Rural,0.3459825327510917,Y
1807,47,Male,,Graduate,Self-Employed,10047,2647,148.0,180,1.0,Semiurban,0.8577027027027027,Y
1808,29,Female,Single,Graduate,Self-Employed,3063,10,379.0,240,1.0,Urban,0.08108179419525066,N
1809,46,Male,Single,Not Graduate,Salaried,13192,6330,83.0,360,1.0,Urban,2.3520481927710843,Y
1810,42,Male,Married,Not Graduate,Self-Employed,2540,6869,469.0,360,,Rural,0.2006183368869936,N
1811,50,Female,Married,Graduate,Self-Employed,4186,1038,119.0,240,1.0,Rural,0.43899159663865545,Y
1812,63,Female,Single,Not Graduate,Salaried,14166,2825,220.0,180,1.0,Semiurban,0.7723181818181818,Y
1813,37,Female,Single,Not Graduate,Salaried,14467,7464,415.0,300,1.0,Semiurban,0.5284578313253012,Y
1814,46,Female,Single,Graduate,Salaried,4053,6554,321.0,120,1.0,Rural,0.3304361370716511,Y
1815,56,Female,Single,Graduate,Salaried,3279,3003,108.0,360,1.0,Semiurban,0.5816666666666667,Y
1816,21,,Single,Not Graduate,Salaried,14686,4680,230.0,180,1.0,Semiurban,0.842,Y
1817,28,Female,Single,Graduate,Self-Employed,1575,1075,68.0,120,1.0,Semiurban,0.3897058823529412,Y
1818,55,Male,Married,Graduate,Self-Employed,5826,7807,275.0,240,1.0,Rural,0.49574545454545454,Y
1819,35,Male,Single,Not Graduate,Self-Employed,7335,7195,144.0,360,,Urban,1.0090277777777779,N
1820,42,Male,Married,Graduate,Salaried,6557,6720,418.0,300,,Urban,0.31763157894736843,Y
1821,34,Female,Single,Not Graduate,Self-Employed,13011,3088,346.0,240,1.0,Semiurban,0.46528901734104045,N
1822,46,Female,Single,Not Graduate,Salaried,3849,5470,130.0,360,0.0,Rural,0.7168461538461538,N
1823,48,Male,Married,Not Graduate,Salaried,4273,5547,224.0,180,0.0,Semiurban,0.43839285714285714,N
1824,43,Female,Married,Not Graduate,Self-Employed,3762,7817,,120,,Urban,0.42726937269372695,N
1825,34,Female,Single,Not Graduate,Salaried,4729,5950,152.0,120,1.0,Semiurban,0.7025657894736842,Y
1826,44,Female,Married,Graduate,Salaried,11808,7396,103.0,360,1.0,Urban,1.8644660194174758,Y
1827,22,Female,Married,Graduate,Self-Employed,1892,1789,232.0,240,1.0,Rural,0.15866379310344828,Y
1828,46,Male,Married,Graduate,Salaried,2608,3036,400.0,300,0.0,Semiurban,0.1411,N
1829,34,Male,,Graduate,Salaried,5862,7377,,180,1.0,Rural,0.2928982300884956,Y
1830,27,Female,Single,Not Graduate,Self-Employed,6688,7598,367.0,360,0.0,Semiurban,0.3892643051771117,N
1831,23,Male,Married,Not Graduate,Salaried,10302,7461,404.0,180,1.0,Semiurban,0.4396782178217822,N
1832,43,Female,,Graduate,Salaried,14796,4838,398.0,120,1.0,Semiurban,0.49331658291457287,Y
1833,63,Female,Single,Not Graduate,Self-Employed,6557,5872,492.0,300,1.0,Semiurban,0.2526219512195122,Y
1834,38,Male,Single,Graduate,Self-Employed,12467,3653,,180,1.0,Semiurban,0.43567567567567567,Y
1835,58,Male,Single,Graduate,Self-Employed,5498,3175,117.0,360,1.0,Rural,0.7412820512820513,Y
1836,55,Male,Married,Graduate,Self-Employed,10364,4299,77.0,300,1.0,Rural,1.9042857142857144,Y
1837,35,Female,Married,Not Graduate,Salaried,8066,1076,323.0,240,1.0,Urban,0.2830340557275542,N
1838,45,Male,Single,Not Graduate,Salaried,5177,973,331.0,360,1.0,Semiurban,0.18580060422960726,N
1839,57,Female,Single,Not Graduate,Self-Employed,7296,7083,409.0,180,1.0,Urban,0.35156479217603914,Y
1840,48,Male,Single,Not Graduate,Salaried,7863,5494,452.0,300,1.0,Rural,0.2955088495575221,N
1841,30,Male,Single,Graduate,Salaried,9623,1865,360.0,360,1.0,Urban,0.3191111111111111,Y
1842,59,Female,Married,Not Graduate,Self-Employed,9722,3125,168.0,300,1.0,Rural,0.764702380952381,Y
1843,37,Female,Single,Not Graduate,Self-Employed,9190,1299,429.0,300,0.0,Semiurban,0.2444988344988345,N
1844,59,Female,Married,Not Graduate,Salaried,2900,3406,490.0,300,0.0,Urban,0.1286938775510204,N
1845,42,Female,Single,Graduate,Self-Employed,14941,5150,183.0,180,1.0,Urban,1.0978688524590163,Y
1846,46,Female,Single,Graduate,Self-Employed,5571,1158,178.0,360,1.0,Urban,0.37803370786516854,Y
1847,64,Female,Single,Not Graduate,Self-Employed,10308,3129,57.0,120,1.0,Urban,2.3573684210526316,Y
1848,45,Female,Single,Not Graduate,Salaried,14326,104,100.0,120,1.0,Semiurban,1.443,N
1849,37,Female,Married,Not Graduate,Self-Employed,4286,7433,390.0,180,1.0,Rural,0.3004871794871795,Y
1850,33,Male,Married,Not Graduate,Salaried,8669,7689,330.0,180,1.0,Rural,0.4956969696969697,N
1851,40,Female,Married,Graduate,Salaried,2370,3567,224.0,300,1.0,Semiurban,0.26504464285714285,Y
1852,45,Female,Single,Not Graduate,Salaried,5696,4348,232.0,360,1.0,Rural,0.4329310344827586,Y
1853,24,Male,Single,Not Graduate,Self-Employed,13296,4390,241.0,360,1.0,Urban,0.7338589211618257,N
1854,30,Female,Married,Not Graduate,Self-Employed,11104,6811,298.0,240,1.0,Semiurban,0.6011744966442953,Y
1855,23,Male,Married,Graduate,Self-Employed,4239,1181,284.0,240,0.0,Rural,0.1908450704225352,N
1856,61,Male,Single,Graduate,Self-Employed,2440,4644,132.0,120,0.0,Semiurban,0.5366666666666666,N
1857,38,Female,Single,Not Graduate,Self-Employed,1840,6774,142.0,240,1.0,Semiurban,0.6066197183098592,N
1858,56,Male,Married,Not Graduate,Salaried,12600,3138,422.0,240,1.0,Rural,0.3729383886255924,N
1859,42,Female,Single,Not Graduate,Salaried,14831,5873,443.0,120,1.0,Rural,0.4673589164785553,Y
1860,54,Male,Single,Not Graduate,Salaried,8922,4394,361.0,120,0.0,Semiurban,0.36886426592797783,N
1861,28,Male,Married,Not Graduate,Self-Employed,5633,3534,317.0,240,1.0,Semiurban,0.28917981072555204,Y
1862,60,,Single,Graduate,Salaried,2159,5844,466.0,360,1.0,Rural,0.1717381974248927,Y
1863,64,Female,Married,Graduate,Salaried,11725,5939,169.0,240,1.0,Semiurban,1.045207100591716,Y
1864,39,Female,Single,Graduate,Self-Employed,11252,4196,120.0,300,0.0,Rural,1.2873333333333334,N
1865,62,Male,Married,Not Graduate,Self-Employed,4957,3127,66.0,300,1.0,Semiurban,1.2248484848484849,Y
1866,61,Male,Single,Graduate,Salaried,11348,6475,302.0,300,0.0,Semiurban,0.5901655629139073,N
1867,57,Female,Married,Graduate,Salaried,4475,6979,494.0,180,1.0,Semiurban,0.23186234817813764,Y
1868,26,Female,Married,Graduate,Self-Employed,10741,1774,171.0,300,1.0,Rural,0.7318713450292398,Y
1869,46,Male,Married,Not Graduate,Self-Employed,1953,6536,429.0,360,0.0,Urban,0.19787878787878788,N
1870,54,Male,Married,Not Graduate,Self-Employed,11396,3814,59.0,180,1.0,Rural,2.577966101694915,Y
1871,26,Female,Single,Graduate,Self-Employed,9684,4969,336.0,180,0.0,Semiurban,0.4361011904761905,N
1872,57,Female,Single,Not Graduate,Salaried,6942,6524,365.0,300,1.0,Urban,0.3689315068493151,Y
1873,53,Female,Married,Graduate,Salaried,12476,91,375.0,240,1.0,Urban,0.33512,N
1874,42,Female,Single,Graduate,Self-Employed,2318,7958,322.0,120,,Semiurban,0.3191304347826087,Y
1875,41,Female,Single,Graduate,Salaried,6368,446,355.0,240,1.0,Rural,0.191943661971831,N
1876,26,Male,Single,Graduate,Salaried,1512,108,342.0,240,1.0,Urban,0.04736842105263158,Y
1877,26,Female,Single,Not Graduate,Self-Employed,13671,4412,259.0,180,1.0,Urban,0.6981853281853282,Y
1878,24,Male,Single,Not Graduate,Salaried,9227,3239,495.0,180,1.0,Rural,0.25183838383838386,Y
1879,50,,Married,Not Graduate,Salaried,2420,5931,267.0,180,0.0,Rural,0.31277153558052434,N
1880,31,,Married,Not Graduate,Salaried,6420,4053,290.0,360,1.0,Urban,0.3611379310344828,Y
1881,50,Female,Married,Graduate,Self-Employed,3918,6039,423.0,360,1.0,Rural,0.23539007092198583,Y
1882,51,Female,Married,Not Graduate,Self-Employed,11006,5554,249.0,120,1.0,Urban,0.6650602409638554,Y
1883,44,Male,Single,Graduate,Salaried,7975,4537,265.0,180,1.0,Semiurban,0.47215094339622643,Y
1884,29,Male,Single,Not Graduate,Self-Employed,13369,6361,254.0,300,1.0,Rural,0.7767716535433071,Y
1885,23,Female,Married,Not Graduate,Self-Employed,3517,1245,462.0,180,1.0,Urban,0.10307359307359307,N
1886,51,Female,Single,Not Graduate,Self-Employed,9457,2720,465.0,360,1.0,Rural,0.26187096774193547,Y
1887,60,Female,Single,Graduate,Salaried,10920,5647,265.0,180,1.0,Rural,0.6251698113207547,N
1888,57,Female,Married,Graduate,Salaried,6292,277,129.0,360,0.0,Urban,0.5092248062015504,N
1889,56,Female,Single,Graduate,Self-Employed,8330,3056,316.0,180,1.0,Semiurban,0.3603164556962025,Y
1890,44,Male,Married,Graduate,Salaried,14737,4664,439.0,300,1.0,Urban,0.4419362186788155,N
1891,51,Male,Married,Not Graduate,Salaried,3934,7741,428.0,120,1.0,Rural,0.2727803738317757,N
1892,26,Female,Single,Graduate,Salaried,4368,5105,84.0,300,1.0,Urban,1.1277380952380953,Y
1893,22,,Single,Graduate,Salaried,12207,2922,338.0,360,0.0,Rural,0.44760355029585797,N
1894,40,Male,Married,Not Graduate,Salaried,2938,2513,67.0,240,1.0,Urban,0.8135820895522388,Y
1895,48,Male,Married,Not Graduate,Self-Employed,13856,838,214.0,300,1.0,Semiurban,0.6866355140186916,N
1896,31,,Single,Graduate,Salaried,5043,2801,62.0,180,1.0,Semiurban,1.2651612903225806,N
1897,24,Male,Married,Not Graduate,Salaried,12867,7769,251.0,120,0.0,Semiurban,0.8221513944223108,N
1898,35,Female,Married,Graduate,Salaried,3281,5703,278.0,180,0.0,Semiurban,0.32316546762589926,N
1899,26,Male,Married,Not Graduate,Self-Employed,7843,6981,395.0,180,1.0,Urban,0.37529113924050633,N
1900,50,Female,Single,Graduate,Self-Employed,3763,29,415.0,300,1.0,Semiurban,0.09137349397590361,Y
1901,58,Male,Married,Graduate,Self-Employed,11661,6502,497.0,120,1.0,Urban,0.3654527162977867,Y
1902,22,Female,Single,Graduate,Salaried,1711,6038,50.0,240,0.0,Rural,1.5498,N
1903,35,Female,Married,Graduate,Self-Employed,10199,7455,368.0,180,1.0,Rural,0.4797282608695652,Y
1904,31,Male,Single,Graduate,Self-Employed,7659,6229,266.0,120,0.0,Rural,0.5221052631578947,N
1905,28,Female,,Not Graduate,Self-Employed,8527,1257,83.0,240,0.0,Semiurban,1.1787951807228916,N
1906,46,Female,Single,Graduate,Self-Employed,1831,6890,408.0,180,1.0,Semiurban,0.21375,N
1907,64,Female,Single,Graduate,Salaried,8360,6456,315.0,120,1.0,Semiurban,0.47034920634920635,N
1908,25,Female,Single,Graduate,Self-Employed,9544,364,177.0,300,0.0,Rural,0.559774011299435,N
1909,26,Female,Married,Graduate,Self-Employed,9669,1800,261.0,180,1.0,Rural,0.43942528735632186,Y
1910,46,Female,Married,Graduate,Salaried,10242,5918,312.0,180,1.0,Rural,0.517948717948718,N
1911,24,Female,Married,Not Graduate,Salaried,7220,5958,361.0,120,0.0,Rural,0.3650415512465374,N
1912,39,Female,Single,Not Graduate,Self-Employed,10633,904,129.0,180,1.0,Urban,0.8943410852713178,N
1913,40,Male,Married,Graduate,Salaried,2227,7436,214.0,240,1.0,Urban,0.45154205607476633,Y
1914,53,Male,Single,Not Graduate,Self-Employed,6475,4793,462.0,180,0.0,Semiurban,0.2438961038961039,N
1915,40,Female,Married,Graduate,Salaried,12554,2178,301.0,360,1.0,Semiurban,0.48943521594684386,N
1916,32,Female,Single,Not Graduate,Salaried,4743,2850,61.0,240,0.0,Rural,1.2447540983606558,N
1917,21,Male,Single,Not Graduate,Self-Employed,2148,2836,450.0,120,1.0,Urban,0.11075555555555555,N
1918,46,Male,Single,Graduate,Salaried,6595,5951,353.0,240,0.0,Urban,0.35541076487252127,N
1919,34,Male,Married,Not Graduate,Self-Employed,8114,4446,261.0,360,,Semiurban,0.4812260536398467,N
1920,58,Female,Married,Not Graduate,Salaried,12429,179,331.0,360,1.0,Urban,0.3809063444108761,Y
1921,57,Male,Married,Graduate,Self-Employed,12439,3873,161.0,180,,Semiurban,1.013167701863354,Y
1922,31,Female,Single,Graduate,Salaried,8635,5599,260.0,180,1.0,Rural,0.5474615384615384,N
1923,56,Female,Single,Not Graduate,Salaried,2509,3960,427.0,300,1.0,Rural,0.15149882903981265,Y
1924,33,Male,Married,Not Graduate,Salaried,3050,1186,288.0,240,1.0,Semiurban,0.14708333333333334,Y
1925,63,,Married,Not Graduate,Salaried,10495,5902,317.0,300,0.0,Rural,0.5172555205047319,N
1926,23,Female,Married,Graduate,Salaried,13772,3959,454.0,360,1.0,Rural,0.39055066079295153,Y
1927,53,Female,Single,Not Graduate,Self-Employed,8992,7263,347.0,180,1.0,Urban,0.46844380403458213,Y
1928,26,Female,Single,Not Graduate,Salaried,14001,773,366.0,180,1.0,Urban,0.4036612021857923,N
1929,30,Male,,Not Graduate,Self-Employed,13956,4605,107.0,180,1.0,Urban,1.7346728971962617,Y
1930,25,Male,Single,Graduate,Self-Employed,4901,4460,487.0,120,1.0,Urban,0.192217659137577,N
1931,43,Female,Single,Graduate,Self-Employed,8947,7124,83.0,360,1.0,Urban,1.936265060240964,Y
1932,30,Female,Married,Graduate,Salaried,14765,352,312.0,180,1.0,Semiurban,0.48451923076923076,N
1933,64,Male,Single,Graduate,Self-Employed,6924,6943,414.0,360,1.0,Semiurban,0.33495169082125603,Y
1934,22,Female,Single,Not Graduate,Salaried,5741,7603,84.0,180,1.0,Urban,1.5885714285714285,Y
1935,33,Male,Single,Graduate,Self-Employed,14303,5202,320.0,240,1.0,Rural,0.60953125,Y
1936,60,Female,Single,Not Graduate,Self-Employed,4661,5344,498.0,360,1.0,Rural,0.20090361445783134,N
1937,22,Female,Single,Not Graduate,Self-Employed,14240,4507,276.0,300,1.0,Semiurban,0.6792391304347826,Y
1938,40,,Married,Not Graduate,Self-Employed,5655,4830,74.0,120,0.0,Semiurban,1.4168918918918918,N
1939,21,Male,Single,Not Graduate,Self-Employed,8978,3028,283.0,300,1.0,Semiurban,0.4242402826855124,N
1940,57,Male,Single,Graduate,Salaried,10219,117,108.0,360,1.0,Rural,0.957037037037037,Y
1941,29,Male,Single,Graduate,Self-Employed,12990,481,300.0,180,1.0,Semiurban,0.44903333333333334,Y
1942,37,Female,Married,Graduate,Self-Employed,10715,4287,384.0,360,1.0,Rural,0.39067708333333334,N
1943,29,Male,Married,Graduate,Salaried,8117,6734,135.0,120,,Semiurban,1.100074074074074,Y
1944,31,,Married,Graduate,Salaried,7160,2637,300.0,360,1.0,Rural,0.32656666666666667,N
1945,35,Male,Single,Not Graduate,Salaried,13426,6802,439.0,180,1.0,Semiurban,0.4607744874715262,Y
1946,44,Male,Married,Graduate,Self-Employed,14890,106,229.0,300,0.0,Semiurban,0.6548471615720524,N
1947,58,Female,Single,Graduate,Self-Employed,10124,4477,256.0,240,1.0,Rural,0.5703515625,Y
1948,55,Male,,Graduate,Self-Employed,2676,4878,393.0,300,1.0,Semiurban,0.19221374045801526,Y
1949,50,Male,Married,Graduate,Self-Employed,9456,6533,198.0,180,1.0,Urban,0.8075252525252525,Y
1950,51,Male,Single,Not Graduate,Self-Employed,10092,243,120.0,180,1.0,Rural,0.86125,Y
1951,25,Male,Single,Not Graduate,Self-Employed,11796,2632,170.0,120,1.0,Semiurban,0.8487058823529412,Y
1952,64,Female,Single,Not Graduate,Salaried,12742,7012,302.0,360,1.0,Rural,0.6541059602649006,N
1953,34,Female,Married,Not Graduate,Salaried,3733,4563,142.0,360,1.0,Semiurban,0.584225352112676,N
1954,31,Male,Single,Not Graduate,Self-Employed,12137,865,305.0,300,0.0,Urban,0.4262950819672131,N
1955,29,Male,Single,Graduate,Self-Employed,6200,2981,303.0,240,1.0,Semiurban,0.303003300330033,Y
1956,54,Male,Married,Not Graduate,Self-Employed,12527,1561,401.0,240,1.0,Semiurban,0.3513216957605985,N
1957,32,,Single,Not Graduate,Self-Employed,7406,5329,337.0,120,0.0,Urban,0.37789317507418396,N
1958,55,Female,Single,Not Graduate,Self-Employed,9360,603,358.0,180,1.0,Rural,0.27829608938547484,Y
1959,55,Female,Married,Graduate,Salaried,9026,5756,,120,1.0,Semiurban,1.3687037037037038,Y
1960,21,Female,Single,Graduate,Salaried,7059,3062,118.0,360,,Semiurban,0.8577118644067797,Y
1961,60,Male,Single,Not Graduate,Self-Employed,8232,4018,495.0,180,1.0,Urban,0.2474747474747475,Y
1962,42,Male,Single,Graduate,Salaried,4013,5192,437.0,120,1.0,Rural,0.21064073226544622,Y
1963,49,Male,Single,Graduate,Self-Employed,9330,2015,135.0,300,1.0,Rural,0.8403703703703703,Y
1964,28,Female,Single,Not Graduate,Self-Employed,11465,1658,323.0,360,1.0,Urban,0.4062848297213622,N
1965,31,Male,Married,Graduate,Self-Employed,8444,3380,276.0,240,1.0,Urban,0.42840579710144927,N
1966,61,Female,Married,Graduate,Salaried,9410,3767,130.0,120,1.0,Semiurban,1.0136153846153846,Y
1967,57,,Married,Graduate,Salaried,7149,3770,163.0,360,0.0,Urban,0.6698773006134969,N
1968,34,Male,Married,Not Graduate,Self-Employed,2596,5829,233.0,360,1.0,Urban,0.361587982832618,Y
1969,50,Male,Single,Not Graduate,Salaried,10620,1613,329.0,240,1.0,Urban,0.3718237082066869,N
1970,55,,Single,Not Graduate,Salaried,3451,4955,371.0,240,,Rural,0.22657681940700808,Y
1971,41,Female,Single,Graduate,Self-Employed,11665,7353,446.0,240,,Urban,0.4264125560538117,N
1972,57,Female,Single,Not Graduate,Salaried,11246,1879,,120,1.0,Semiurban,0.3576294277929155,N
1973,25,Male,Single,Graduate,Salaried,12470,5372,103.0,240,1.0,Semiurban,1.732233009708738,Y
1974,39,Male,,Graduate,Self-Employed,14113,4108,448.0,300,1.0,Semiurban,0.40671875,Y
1975,34,Female,Married,Graduate,Self-Employed,10686,2346,246.0,360,0.0,Urban,0.5297560975609756,N
1976,46,Male,Single,Not Graduate,Salaried,9299,1099,436.0,240,1.0,Rural,0.2384862385321101,Y
1977,24,Female,,Not Graduate,Self-Employed,10304,1074,342.0,360,1.0,Urban,0.33269005847953215,Y
1978,45,Female,Single,Not Graduate,Salaried,12285,786,342.0,180,1.0,Urban,0.38219298245614036,Y
1979,62,Male,Married,Not Graduate,Self-Employed,2095,148,,180,1.0,Semiurban,0.051444954128440364,Y
1980,45,Male,Single,Graduate,Self-Employed,14708,1754,496.0,240,1.0,Urban,0.3318951612903226,N
1981,38,Male,Single,Not Graduate,Self-Employed,9375,2169,340.0,360,1.0,Rural,0.33952941176470586,Y
1982,60,Male,,Graduate,Self-Employed,10533,7378,229.0,180,0.0,Semiurban,0.7821397379912663,N
1983,28,Female,Married,Not Graduate,Salaried,5939,5399,429.0,240,0.0,Rural,0.26428904428904426,N
1984,59,Female,Single,Not Graduate,Self-Employed,7472,6681,461.0,360,1.0,Rural,0.3070065075921909,N
1985,60,Female,Married,Not Graduate,Self-Employed,2358,3756,271.0,240,1.0,Rural,0.22560885608856088,Y
1986,34,Male,Married,Graduate,Self-Employed,7019,1179,323.0,360,1.0,Urban,0.2538080495356037,N
1987,52,Female,Married,Graduate,Salaried,8885,3309,427.0,180,1.0,Urban,0.28557377049180327,N
1988,58,,,Graduate,Salaried,10136,2423,,240,1.0,Urban,0.4286348122866894,Y
1989,53,Male,Married,Graduate,Self-Employed,11480,4177,469.0,180,1.0,Urban,0.33383795309168446,N
1990,43,Male,Married,Graduate,Self-Employed,5817,4587,466.0,240,1.0,Semiurban,0.2232618025751073,N
1991,35,Male,Single,Not Graduate,Self-Employed,4954,6499,,120,1.0,Urban,0.2304426559356137,Y
1992,53,,Single,Graduate,Self-Employed,13644,6121,203.0,180,1.0,Semiurban,0.9736453201970443,Y
1993,45,Male,,Graduate,Self-Employed,14379,924,353.0,180,1.0,Rural,0.4335127478753541,N
